Winter1jan,Winter2jan,Winter3Jan,Winter4Jan,Winter5Dec,Winter6jan,Winter7jan,Winter8Dec,Winter9Dec,Winter10Dec,Summer1Jul,Summer2Jul,Summer3Jul,Summer4Jul,Summer5Ag,Summer6Jul,Summer7Jul,Summer8Jul,Summer9Jul,Summer10Ag
-214.6666667,-222.6666667,-234,-196,-415.1570757,-280.5521974,-2048.367221,-353.8855307,-521.3333333,-324.909273,-267.1374111,-239.6057932,-1684.809954,-312.5521974,-1775.466602,-367.9272222,-205.080586,-290.2188641,-190.0628303,-237.4904091
-155.3333333,-699.1333333,-77.39616361,-106.9098323,-1552.157076,-413.3521974,-2470.347556,-346.5521974,-532.275082,-396.0934448,-411.7173991,-212.3759397,-3361.670438,-170.7611719,-3518.588185,-641.2426064,-347.5521974,-530.4032771,-269.1570757,-437.0904091
-241,-287.6666667,-127.6057932,-323.1570757,-2880.305996,-1154.316946,-1336.962472,-321.8855307,-536.3759397,-474.7332274,-483.5521974,-209.2229418,-1428.499183,-62.33333333,-1798.758253,-405.1327741,-233.8855307,-374.0605556,-166.1570757,-457.1570757
-304.3333333,-256.1382781,-186.309273,-266.5938889,-3037.823742,-1566.97594,-1001.113887,-481.0699438,-649.0426064,-520.6904091,-483.5521974,-237.8855307,-1086.703517,-138.2735203,-530.0426064,-353.5521974,-281.2188641,-325.8237424,-132.8237424,-384.4237424
-519.32,-272.5521974,-434.0426064,-245.3759397,-3525.957075,-3304.109273,-1557.204034,-391.2376617,-535.3759397,-503.8237424,-627.5521974,-332.1382781,-521.109273,-278.7759397,-479.7759397,-363.0111912,-417.2188641,-1266.690409,-785.8237423,-746.6237423
-432.0347983,-461.3788641,-621.709273,-406.0426064,-1080.623742,-818.3092731,-939.919418,-517.7570757,-470.5601115,-503.8237424,-589.9531519,-435.8666667,-919.1092731,-569.309273,-2088.337411,-384.0426064,-324.7979851,-742.0376616,-413.8773568,-345.1688262
-456.5521974,-516.9921974,-515.3988336,-475.4527741,-373.8237424,-440.3321669,-613.7570991,-613.8237424,-475.1750913,-619.8770757,-391.2376617,-851.6666667,-1003.509273,-554.0426064,-1379.532167,-709.0426064,-435.6666667,-571.4620297,-447.3445246,-501.8855307
-793.3521973,-583.5521974,-761.2486963,-417.2426064,-365.9412475,-468.9570757,-473.0426064,-1054.497369,-806.4269487,-596.7923273,-486.9759397,-1621.780577,-623.2229418,-500.709273,-373.709273,-604.1759397,-496.7472526,-645.2855307,-647.4426064,-679.8855307
-793.3521973,-417.9472526,-539.818864,-409.4446213,-323.9333333,-431.111288,-495.0426064,-722.9759397,-1676.815522,-643.4417579,-535.3759397,-2109.467515,-573.1131094,-529.8581933,-814.1759398,-405.3759397,-393.5521974,-349.7521974,-405.3759397,-559.6543569
-545.5521974,-386.8237424,-451.6464428,-394.7759397,-518.3034798,-631.349273,-499.9023134,-928.5759397,-1779.654852,-782.7521973,-1119.77594,-1209.37594,-478.5411415,-524.5972719,-535.3759397,-395.9169459,-1607.054357,-481.8721974,-468.709273,-797.1092731
-575.0340851,-438.4904091,-547.109273,-869.1092731,-586.5521974,-632.7759397,-872.4237422,-548.3759397,-3505.054852,-819.0896083,-664.709273,-1656.442607,-537.7023134,-613.8426064,-576.709273,-393.5521974,-1657.909273,-393.5521974,-535.2292942,-412.309273
-1085.37594,-452.2237424,-503.0426064,-2928.128696,-476.1327741,-935.1759398,-783.3570757,-629.0426064,-3498.558253,-535.3759397,-649.0426064,-1723.022942,-615.109273,-772.0426064,-736.4934448,-502.8855307,-758.8426064,-3252.340293,-287,-436.9391265
-446.709273,-433.4904091,-1544.642607,-2944.477858,-405.3759397,-586.709273,-532.570995,-1002.509273,-1037.842606,-638.0426064,-535.3759397,-772.6426064,-548.3759397,-548.3759397,-575.4346923,-663.0855307,-535.1341819,-3193.283102,-405.7247061,-616.1601115
-405.3759397,-987.3923271,-2904.37594,-3094.37594,-205.3759397,-519.2159821,-724.6159397,-535.3759397,-492.6057932,-572.0426064,-535.3759397,-635.909273,-548.3759397,-548.3759397,-1068.442606,-365.6049448,-441.4275788,-3034.242607,-437.3759397,-680.709273
-456.0426064,-362,-3295.505195,-2801.109273,-200.570995,-462.4286871,-580.3226064,-571.1915266,-900.5860847,-574.6057932,-520.651581,-714.6959397,-586.509273,-611.149273,-535.3759397,-514.8487176,-465.3452377,-2715.042607,-405.3759397,-350.0426064
-584.3404469,-362,-3552.28553,-373.8237424,-273.2472434,-511.6426064,-576.709273,-1117.018864,-932.5860847,-632.909273,-517.0237424,-619.5759397,-648.3759397,-579.5359397,-535.3759397,-206.5521974,-359.3521974,-218.3759397,-357.3759397,-78.06550026
-547.5836125,-1008.733333,-1658.818864,-512.7321669,-196,-649.0426064,-551.4426064,-2831.708424,-818.919418,-525.1286964,-577.6356467,-488.3759397,-777.709273,-1056.442606,-620.709273,-206.5521974,-85.21886402,-216.2724599,-332.0426064,-52.82374237
-322.8814345,-334.3333333,-290.3701465,-323.7601115,-70,-533.7994407,-894.5092731,-551.9382781,-946.519418,-493.5521974,-553.709273,-625.8150277,-674.7759397,-998.5759398,-685.3391265,-455.2855307,-155.218864,-324.152998,-284.3626276,-128.3961636
-68.95707571,-352,-41,-186.5521974,-195.9313184,-633.5521974,-578.2421052,-390.2188641,-774.440847,-352.0119044,-423.2229418,-633.9521974,-535.4426064,-386.8229418,-410.4842104,-385.3521974,-212.8278386,-446.5333333,-268.6,-335.3333333
-52.82374237,-212.6666667,-41,-237.2188641,-110.5521974,-552.8855307,-478.176499,-323.5521974,-580.0612247,-170,-988.2855306,-526.7051953,-505.9272222,-518.5481011,-401.5521974,-53.43681316,-51.33333333,-92.8,-51.33333333,-201.3333333
-192.1570757,-162,-66.33333333,-72.55219735,-262.5521974,-410.6188641,-382.8237424,-364.8855307,-615.8768116,-162.9333333,-445.7521974,-385.1570757,-278.1215828,-370.4904091,-227.8855307,-105,-254.0666667,-196.6666667,-110.5979851,-81
-212.8237424,-126.2,-251.6666667,-78.49450525,-267.8855307,-338.1521974,-557.4237424,-324.2855307,-580.3318841,-162.6666667,-260.9472526,-413.8237424,-250.6666667,-340.4904091,-80.55219735,-41,-276,-272.4,-262.5521974,-41
-206.2472434,-196,-259.3333333,-196,-169.5750912,-194.2188641,-522.3570757,-210.480586,-214,-49,-212.3333333,-181.4237424,-205.4666667,-447.8237424,-224.5521974,-117,-162,-162,-110.5521974,-41
-113.3333333,-240,-113.3333333,-126,-41,-132.9084246,-75.49040904,-100.3333333,-265.3333333,-159,-284.6666667,-174.4904091,-162.6666667,-344.8237424,-205.6437728,-375.6666667,-306.6666667,-458.6666667,-217.2188641,-223.6666667
-41,-193,-41,-231,-41,-129.6666667,-170.0354929,-49,-49,-78.33333333,-154.7333333,-49,-49,-53.72949695,-49,-157,-249.2,-367.8,-175.8855307,-334.3333333
-79,-41,-41,-117,-167.6666667,-49,-63.66666667,-49,-49,-49,-56.33333333,-49,-49,-49,-49,-41,-104.3333333,-41,-45.20695965,-91.66666667
-231,-41,-155,-41,-244.6666667,-49,-49,-90.33333333,-90.33333333,-90.33333333,-159,-122.3333333,-78.33333333,-49,-49,-41,-231,-41,-180.3333333,-41
-174.3333333,-123.6666667,-288.3333333,-123.6666667,-196,-90.33333333,-90.33333333,-199.3333333,-162.6666667,-162.6666667,-71,-115,-159,-144.3333333,-100.3333333,-41,-66.33333333,-41,-180.3333333,-41
-196,-221.3333333,-196,-196,-82.33333333,-170,-162.6666667,-151.6666667,-151.6666667,-107.6666667,-90.33333333,-90.33333333,-90.33333333,-134.3333333,-178.3333333,-257.3333333,-92.66666667,-143.3333333,-92.66666667,-92.66666667
-51.33333333,-241.3333333,-51.33333333,-152.6666667,-41,-159,-122.3333333,-49,-85.66666667,-129.6666667,-162.6666667,-162.6666667,-162.6666667,-162.6666667,-162.6666667,-310,-196,-386,-196,-322.6666667
-41,-104.3333333,-41,-218.3333333,-66.33333333,-71,-115,-49,-67.66666667,-49,-49,-49,-49,-49,-49,-82.33333333,-82.33333333,-120.3333333,-82.33333333,-234.3333333
-167.6666667,-41,-53.66666667,-41,-231,-49,-49,-49,-49,-49,-115,-71,-49,-49,-49,-41,-193,-41,-79,-41
-193,-41,-231,-41,-218,-49,-49,-90.33333333,-90.33333333,-90.33333333,-122.3333333,-175,-163.6666667,-103.6666667,-105,-41,-167.6666667,-41,-231,-41
-185.6666667,-185.6666667,-261.6666667,-185.6666667,-175.3333333,-90.33333333,-90.33333333,-258,-214,-170,-49,-56.33333333,-100.3333333,-144.3333333,-159,-104.3333333,-41,-41,-91.66666667,-41
-144.3333333,-258.3333333,-144.3333333,-144.3333333,-41,-228.6666667,-184.6666667,-93,-137,-159,-90.33333333,-90.33333333,-90.33333333,-90.33333333,-119.6666667,-344.6666667,-154.6666667,-294,-154.6666667,-180
-41,-205.6666667,-41,-231,-41,-122.3333333,-159,-49,-49,-71,-162.6666667,-162.6666667,-162.6666667,-162.6666667,-162.6666667,-200.6666667,-175.3333333,-314.6666667,-175.3333333,-365.3333333
-66.33333333,-41,-41,-129.6666667,-155,-49,-56.33333333,-49,-49,-49,-63.66666667,-49,-49,-49,-49,-41,-91.66666667,-41,-41,-104.3333333
-231,-41,-142.3333333,-41,-226.3333333,-49,-49,-49,-49,-49,-159,-129.6666667,-85.66666667,-49,-49,-41,-231,-41,-167.6666667,-41
-156,-92.66666667,-270,-92.66666667,-196,-49,-49,-134.3333333,-90.33333333,-90.33333333,-63.66666667,-107.6666667,-151.6666667,-151.6666667,-107.6666667,-41,-79,-41,-193,-41
-196,-208.6666667,-196,-196,-113.3333333,-105,-90.33333333,-258,-272.6666667,-228.6666667,-49,-49,-49,-85.66666667,-129.6666667,-213.6666667,-61.66666667,-99.66666667,-61.66666667,-61.66666667
-82.33333333,-272.3333333,-82.33333333,-171,-41,-272.6666667,-243.3333333,-49,-78.33333333,-122.3333333,-90.33333333,-90.33333333,-90.33333333,-90.33333333,-90.33333333,-322.6666667,-196,-386,-196,-310
-41,-117,-41,-231,-53.66666667,-63.66666667,-107.6666667,-49,-49,-49,-162.6666667,-162.6666667,-162.6666667,-162.6666667,-162.6666667,-113.3333333,-113.3333333,-164,-113.3333333,-278
-155,-41,-41,-41,-231,-49,-49,-49,-49,-49,-122.3333333,-78.33333333,-49,-49,-49,-41,-180.3333333,-41,-66.33333333,-41
-205.6666667,-41,-231,-41,-199.6666667,-49,-49,-49,-49,-49,-115,-159,-144.3333333,-100.3333333,-56.33333333,-41,-180.3333333,-41,-231,-41
-154.6666667,-154.6666667,-243.3333333,-154.6666667,-196,-49,-49,-193,-149,-105,-49,-49,-93,-137,-159,-91.66666667,-41,-41,-104.3333333,-41
-175.3333333,-276.6666667,-175.3333333,-175.3333333,-51.33333333,-163.6666667,-119.6666667,-199.3333333,-243.3333333,-272.6666667,-49,-49,-49,-49,-71,-313.6666667,-123.6666667,-250.3333333,-123.6666667,-136.3333333
-41,-218.3333333,-59.66666667,-223.6666667,-41,-228.6666667,-272.6666667,-49,-49,-63.66666667,-90.33333333,-90.33333333,-90.33333333,-90.33333333,-90.33333333,-234,-196,-348,-196,-386
-53.66666667,-41,-41,-142.3333333,-142.3333333,-49,-49,-49,-49,-49,-184.6666667,-162.6666667,-162.6666667,-162.6666667,-162.6666667,-51.33333333,-89.33333333,-51.33333333,-51.33333333,-127.3333333
-231,-41,-129.6666667,-41,-218.3333333,-49,-49,-49,-49,-49,-159,-137,-93,-49,-49,-41,-231,-41,-155,-41
-137.6666667,-61.66666667,-251.6666667,-61.66666667,-191,-89,-49,-135,-516.3739131,-67.66666667,-56.33333333,-100.3333333,-144.3333333,-159,-115,-41,-91.66666667,-41,-205.6666667,-41
-196,-196,-196,-196,-184.3333333,-879.9931973,-97,-357,-737.8768116,-230.3333333,-49,-49,-49,-78.33333333,-122.3333333,-180.3333333,-41,-66.33333333,-41,-41
-113.3333333,-303.3333333,-113.3333333,-189.3333333,-121,-1658.212245,-269,-362.6666667,-738.210145,-308.6666667,-94.33333333,-57,-54.2,-61.13333333,-118.3333333,-325,-185.6666667,-375.6666667,-185.6666667,-297.6666667
-41,-129.6666667,-41,-231,-147.6666667,-1743.278912,-360.6666667,-115.6666667,-518.1434783,-102.3333333,-703.4,-117,-103.3333333,-103.3333333,-216.4,-144.3333333,-144.3333333,-207.6666667,-144.3333333,-361.6666667
-171.6666667,-78.33333333,-87.16117195,-168.3333333,-401.6666667,-1867.182313,-758.0666667,-49,-453.5434783,-49,-323.3333333,-226,-175.6666667,-175.6666667,-207.6666667,-41,-167.6666667,-43.6,-96.13333333,-43.66666667
-370.9333333,-126.3333333,-321.8188641,-205.3333333,-781.1333333,-499.8,-249,-49,-453.5434783,-49,-142.7021596,-151.6666667,-157.7333333,-114.6,-1676,-1289,-924.4666667,-54,-856.8,-41
-867.0666667,-251.6666667,-440.2188641,-296.6666667,-940.3333333,-301.8666667,-115.6666667,-159,-519.5434783,-71,-60.82374237,-49,-85.66666667,-129.6666667,-1611.4,-1160.6,-1334.2,-54,-221,-41
-409,-486.9139101,-440.5521974,-808.8,-295.3333333,-129.6666667,-85.66666667,-135.6666667,-584.210145,-203,-60.82374237,-49,-49,-49,-68,-292.2,-1325.666667,-340.6666667,-196.6666667,-127.3333333
-264.3333333,-983.5570756,-283.2646518,-402.3333333,-284.3333333,-149,-193,-237.3333333,-620.4768116,-308.6666667,-60.82374237,-49,-49,-49,-49,-259.6666667,-209,-494.6666667,-796.6666667,-490.8666667
-2419.8,-212.8237424,-1022,-328,-429.3333333,-162.6666667,-162.6666667,-129,-351.8173913,-209,-125.9726626,-90.33333333,-490.1333333,-93.8,-90.33333333,-164.6666667,-120.6666667,-207.6666667,-95.33333333,-305
-3342.8,-212.8237424,-2284.666667,-451.3333333,-522,-49,-49,-1695.133333,-224.6666667,-209,-272.6666667,-258,-214,-183,-162.6666667,-126,-244,-170.6666667,-155.3333333,-708.0666667
-2831.266667,-170.8393293,-340,-2112.666667,-432.3333333,-49,-49,-1720.066667,-276.6666667,-214.5177465,-345.6652174,-93,-137,-260.32,-194.9333333,-72.24724339,-1048.933333,-574.8,-225.2666667,-175
-2884.666667,-326.6666667,-283.3333333,-505.3333333,-414.2,-91.66666667,-49,-302.6666667,-372,-359.8237424,-679.6659272,-154.7333333,-49,-172.32,-236,-712.5570756,-1814,-115.0666667,-151.0666667,-574.8
-840.5333333,-462.6666667,-730.4,-260.6666667,-171.6666667,-604.1333333,-168.3333333,-263.3333333,-305.8666667,-934.4427899,-1584.155723,-179.6666667,-55.93333333,-56.8,-809.7333333,-318.4904091,-229,-2856.666667,-288.6666667,-547.3333333
-613.8,-254,-80.66666667,-248.4666667,-134.3333333,-349.3333333,-137,-260.2,-363.4549162,-2319.102654,-1705.155723,-717.610145,-595.0666667,-49,-1769.333333,-211.4237424,-215,-2759,-309.3333333,-631.8666667
-302.6666667,-134,-445.1333333,-66.33333333,-1240.733333,-901.2,-166.1333333,-131.3333333,-262.5570757,-3426.76932,-2513.289056,-673.8768116,-103.3333333,-90.33333333,-1678,-466.8237423,-202.8,-2584.620879,-175,-447.7333333
-448.16,-127.9333333,-205.6666667,-66.24175788,-264,-264,-969.5449275,-1923.348299,-278.030702,-1475.675075,-3732.407424,-797.5434783,-285.6666667,-779.2,-1841.133333,-397.2980818,-221.6666667,-2705.552197,-383.9313184,-587.0666667
-357.04,-221.3491616,-606.4666667,-124.218864,-249,-232,-2253.71857,-3393.412245,-645.3759397,-1074.715646,-987.5434782,-483.1434783,-85.26666667,-243.3333333,-159,-291.3333333,-41,-2538.952197,-281.9521974,-587.0666667
-396,-392.8237424,-220,-227.5521974,-207.0119044,-1641.2,-2424.762343,-3470.945578,-2350.042607,-224.7333333,-587.5434783,-1456.276811,-49,-587.4666667,-203,-476.6666667,-61.66666667,-1575.68553,-101.8855307,-74.66666667
-358.0666667,-769.5709951,-97.33333333,-848.2855305,-117.5521974,-2999.6,-2206.295676,-3649.145578,-1310.344056,-2123.866667,-504.5434783,-1714.543478,-49,-3051.137681,-2184,-823.4666667,-595.8,-1698.48553,-240.5521974,-389.1333333
-233,-2174.042607,-102,-1447.218864,-249.8721974,-750.5412475,-2476.891839,-3398.429932,-797.7505918,-2303,-2006.750725,-804.4634782,-1701.253333,-709.5434783,-1052.266667,-247.3333333,-126,-207,-157.8855307,-214.6666667
-418.3333333,-374.1051954,-168,-966.717399,-324.0855307,-1107.765239,-891.1652058,-1875.333333,-670.3713169,-897.5623188,-1632.4,-1661.368116,-2472.786956,-1234.610145,-103.3333333,-81.38441311,-764.0666667,-54,-239.400586,-41
-342.3333333,-76.01886402,-388.32,-440.8,-271.8855307,-1522.16932,-786.6249128,-208,-1075.343478,-2581.610145,-282.0513184,-2355.982051,-1368.210145,-3731.076811,-344.6533333,-73.85854061,-117,-54,-244,-45.33333333
-338.6666667,-236.5521974,-290.0431657,-160.9771061,-331.5521974,-1518.56932,-552.919418,-1782.666667,-763.5434783,-3295.24824,-759.1521972,-1042.285531,-477.5789711,-3142.143478,-108.5333333,-198.3759397,-207.6,-51.4,-118.5333333,-54
-274,-460.1481011,-358.1570757,-257.5521974,-197.9210235,-1564.635987,-639.5860847,-1712.368826,-660.8768116,-1654.006803,-1341.552197,-217.8188641,-469.7005539,-2164.410145,-1117.238095,-412.3759397,-2622.666667,-326.6666667,-257.6666667,-212.6666667
-162.2891072,-2925.157075,-258.4904091,-334.9680256,-1516.37594,-2538.83078,-611.8880029,-265.3689801,-641.5434783,-1679.761517,-675.9521972,-847.3434065,-465.3672206,-466.5434783,-1192.612245,-360.3759397,-2699.333333,-304.7609121,-334.729497,-424.2417579
-324.0426064,-2810.357075,-414.2237424,-243.3759397,-1583.042607,-1769.035804,-645.719732,-414.109273,-665.8768116,-1786.464996,-308.9979851,-1486.945578,-485.7005539,-472.1786238,-1192.612245,-1215.709273,-2664.666667,-76.15707571,-197.1570757,-108.1601115
-432.709273,-2702.157075,-420.8904091,-205.3759397,-359.7550608,-1550.654852,-445.4661074,-322.0426064,-533.5434783,-1308.420098,-377.3333333,-1564.945578,-767.1005539,-611.5860847,-1792.800494,-1134.881434,-1652.453333,-55.42374237,-381.9689801,-84.37593973
-238.709273,-364.0824949,-296.1570757,-209.2147678,-336.8237424,-1335.35677,-462.7500894,-384.5876902,-771.2840579,-1785.19833,-428.8049448,-1495.689602,-797.5770104,-568.7078238,-740.2019736,-191.6079141,-54,-84.37593973,-298.6426064,-84.37593973
-379.0426064,-358.2,-339.1766529,-495.2237423,-271.4,-1336.654852,-1881.121518,-312.7681316,-241.6393293,-1733.068382,-323.5521974,-1102.599069,-345,-92.37593973,-171.4237424,-312.2904091,-52.26666667,-173.909273,-84.37593973,-140.8426064
-205.8116445,-402.3374111,-753.8620296,-1569.447243,-105.4666667,-440.4725385,-1421.588185,-284.2666667,-275.8237424,-1355.635987,-323.5521974,-214.3759397,-911.0666667,-613.1759398,-1795.823742,-277.8237424,-185.6666667,-442.8267782,-227.4661074,-506.4446213
-148.152998,-217.4675152,-159.4559397,-1919.133333,-268,-85.0072222,-1270.169501,-332.3333333,-317.1570757,-1616.155987,-335.0188641,-319.2426064,-354.8666667,-1040.126838,-1819.823742,-156.1570757,-144.3333333,-188.8855307,-1324.48553,-443.0314151
-337.4904091,-214.7759397,-280.949273,-298.4,-432,-205.7304091,-1686.153708,-463.7333333,-658.690409,-1210.720341,-177.6417579,-445.3759397,-345.2,-1352.060962,-277.7570757,-52.82374237,-764.0666667,-89.34523771,-1396.552197,-260.6666667
-305.4904091,-212.3759397,-359.5759397,-148.7333333,-343,-217.9904183,-1652.329485,-501.7215828,-492.690409,-546.5640354,-90.33333333,-1327.242452,-299.0314151,-1454.310327,-447.1428303,-142.529497,-159.1153842,-222.9866667,-817.3412475,-300.6666667
-295.4904091,-282.3131094,-691.8675151,-254.8,-437,-209.8855307,-671.3356756,-434.4904091,-483.3177465,-564.5210236,-162.6666667,-1888.2,-232.8237424,-1425.36932,-400.7733333,-263.3333333,-205.818864,-166.3333333,-65.49040904,-289.4
-367.8237424,-593.4188641,-443.0040778,-315.729497,-277.4666667,-295.8855307,-701.7623423,-385.9570757,-392.0133333,-327.2855307,-49,-129.6666667,-66.89040904,-407.9461913,-185.4666667,-398.8824949,-409.218864,-391,-185.1570757,-299.6666667
-226.2431657,-506.5521974,-300.4487176,-373.0904091,-755.1014648,-210.7994407,-613.0956756,-426.3759397,-577.5504395,-206.8581933,-67.93131841,-49,-2476.090409,-318.5570757,-250,-328.8237424,-361.5521974,-418.3333333,-439.2237424,-519
-309.8510798,-374.620879,-318.8855307,-348.7570757,-917.618864,-212.3759397,-539.4016715,-433.8661074,-568.3521974,-296.9391265,-186.371862,-107.6666667,-323.6904091,-602.7570757,-301.152998,-215.1570757,-336.5521974,-209.6437728,-215.1570757,-262
-442.8237424,-362,-559.1255307,-333.8237424,-383.2188641,-970.1092731,-571.9423119,-861.5521973,-637.2188641,-374.4904091,-1995.709273,-1434.333333,-425.3961636,-390.3961636,-415.8237424,-653.5689802,-371.3104395,-166.3521974,-332.9726626,-245.3333333
-300.3570757,-895.0666667,-536.8455307,-333.8237424,-386.2188641,-496.4904091,-715.9005539,-516.0188641,-861.9521973,-1480.823742,-1200.37594,-1299.45108,-362.7243588,-348.5333333,-596.4904091,-84.37593973,-167.2,-212.1521974,-259.8666667,-254
-931.290409,-541.2,-417.2188641,-515.9256606,-390.0576921,-485.4904091,-779.0338873,-409.8855307,-540.1750912,-2396.357075,-203.9391266,-296.4904091,-437.2188641,-289,-620.2724599,-262.5521974,-137.8,-802.618864,-41,-195.3333333
-490.1570757,-619.9333333,-750.4437728,-605,-241,-414.7609121,-801.0338873,-418.3382781,-354.7333333,-372.3647485,-149.1437424,-271.1437424,-245.909273,-187.8278386,-382.3759397,-279.6150277,-554.3333333,-497.2188641,-154.6666667,-471.6666667
-401.2912761,-946.0666667,-261.4666667,-539.620879,-291.6666667,-382.8237424,-506.9085394,-500.6707444,-371,-370,-112.1570757,-192.8237424,-140.7759397,-194.4188641,-336.3404469,-218.709273,-442.6,-325.8278386,-219.4933333,-440.3333333
-558.5521974,-391.8278386,-708.9820509,-548.4896084,-475.16,-323.8237424,-333.2666667,-463.4904091,-1717.466667,-811.1333333,-458.4431657,-336.8824949,-165.709273,-509.6855306,-338.2188641,-1400.348101,-355,-73.26666667,-808.5066667,-606.8666667
-428.3521974,-406.5521974,-863.0855307,-812.1092731,-365.9066667,-315.1570757,-309.2646518,-589.1570757,-3468.587536,-463.2237424,-2496.8,-379.2417579,-153.3272222,-513.5718621,-454.0736263,-2551.823742,-316.3333333,-57,-363.8237424,-310.0716114
-337.2188641,-979.1521973,-510.4620297,-457.0426064,-396,-758.690409,-411.0111912,-453.4904091,-4304.77594,-365.5938889,-612.1333333,-406.4620297,-221.7923273,-2866.635647,-341.2666667,-2633.396163,-178.5333333,-142.5333333,-199.1570757,-358.8855307
-435.3521974,-619.6188641,-573.3759397,-1118.77594,-421.352998,-2879.670744,-402.3759397,-501.1236457,-2670.37594,-336.8426064,-284.6666667,-928.8426064,-284.6666667,-1543.490409,-456.620879,-2751.454916,-742.078571,-427.3333333,-1860.490409,-997.9521973
-313.8855307,-466.2188641,-383.0426064,-617.7779547,-906.890409,-399.2468961,-314.3759397,-417.9169459,-1821.57594,-369.909273,-456.4646517,-418.8426064,-187.8278386,-2930.957075,-811.8855307,-874.2237423,-347.5521974,-468.3333333,-2834.134182,-738.5521974
-329.1820509,-264.5173991,-523.5640353,-431.6393293,-513.1570757,-416.109273,-478.4286871,-418.709273,-548.3759397,-428.9915266,-590.3521973,-536.5626064,-237.8855307,-3843.357075,-814.1445246,-137.7779547,-327.5521974,-298.3333333,-2823.054357,-471.8855307
-552,-269.2468961,-512.7570757,-273.2666667,-513.1570757,-535.3759397,-928.2237423,-1649.042607,-532.8997973,-666.9937802,-384.5521974,-251.3570757,-416.6855307,-2004.157075,-482.3759397,-135.309273,-366.9210235,-295.3333333,-3163.352197,-278.1542123
-400,-297.3759397,-418.7598517,-241,-440.3570757,-552.309273,-2661.639329,-2881.042607,-531.2,-1229.235647,-371.571862,-325.60684,-986.1218936,-512.1059959,-1999.373219,-245.3759397,-241.0426064,-143.1611719,-1741.28553,-201
-475.6666667,-481.309273,-426.5521974,-465.0666667,-408.2942454,-767.709273,-1809.705996,-1785.437661,-293,-623.3759397,-1674.242607,-1432.321518,-1592.654852,-2460.757075,-1709.054852,-422.709273,-225.4446213,-244.3131094,-151.3445246,-1572.466667
-496.3333333,-737.509273,-527.8855307,-578.0666667,-361.1333333,-564.831569,-968.8237423,-1201.709273,-249,-536.2426064,-1358.37594,-1651.360606,-1683.539467,-2525.939127,-1683.470438,-427.9169459,-327.0426064,-490.3759397,-636.3252073,-1838.310439
-319.9104395,-453.6778579,-393.5521974,-529.2666667,-435.3411415,-505.7882495,-357.6237424,-796.3915267,-414.6745808,-548.3759397,-540.709273,-1742.384107,-1630.774266,-2854.37594,-1306.118923,-473.1652497,-423.3759397,-427.309273,-345.3689801,-687.8855307
-425.12486,-378.8278386,-391.540293,-404.4487176,-605.7759397,-505.2446213,-503.8237424,-533.0111912,-516.4446213,-610.3759397,-535.909273,-1267.478635,-1706.321518,-1344.97594,-475.7759397,-256.7988336,-1957.199441,-289.0426064,-468.709273,-920.818864
-436.709273,-393.5521974,-555.9412475,-406.5521974,-456.0426064,-416.8426064,-1036.890409,-664.709273,-620.709273,-678.0292731,-1028.442606,-547.9391265,-1667.721518,-557.2543569,-1094.681435,-311.8426064,-3002.242607,-280.5481011,-2439.399441,-272.5521974
-318.0426064,-326.8778579,-525.1481012,-427.2188641,-550.0426064,-1335.05594,-559.8237424,-700.3759397,-1045.872538,-758.8991901,-1057.77594,-524.4426064,-1821.395854,-412,-951.5570757,-529.6959397,-2904.37594,-386.8237424,-2943.552197,-318.6645458
-452.3759397,-687.0426064,-960.1759398,-486.3836125,-490.9994407,-861.8292731,-1290.005793,-518.5481011,-1776.388185,-965.2410448,-615.9240447,-525.1759397,-576.709273,-393.5491616,-545.1570757,-595.3759397,-2872.823742,-544.093185,-2893.671611,-434.9620204
-355.5118951,-629.709273,-566.029273,-542.5023134,-379.6116446,-535.3759397,-550.0426064,-535.3759397,-1648.278353,-535.3759397,-1149.239418,-662.0426064,-621.6973687,-574.3391265,-617.4904091,-554.8267782,-2184.490409,-676.709273,-3037.218864,-740.0426064
-279.8666667,-403.2724599,-405.3759397,-893.4426064,-504.6973687,-1066.339127,-535.3759397,-535.3759397,-1657.921518,-535.3759397,-1574.852751,-621.709273,-549.9849143,-1011.509273,-502.2472434,-472.4320223,-566.52486,-508.709273,-598.9521974,-559.3759397
-231,-172.2472434,-318.5876902,-84.37593973,-957.1759398,-1036.890409,-535.3759397,-682.4426064,-1665.988185,-535.3759397,-937.519418,-610.909273,-645.3759397,-630.709273,-2529.384413,-268.9570757,-995.618864,-381.1759397,-519.0581933,-405.3759397
-91.66666667,-162,-282.4736263,-84.37593973,-457.0426064,-511.1570757,-535.3759397,-1079.17594,-843.0700894,-635.3759397,-987.9060847,-535.3759397,-535.3759397,-1489.37594,-2787.43246,-757.490409,-300.2502792,-396.5210235,-557.709273,-360.3131094
-123.6666667,-149,-123.6666667,-160.7366105,-369.5562751,-655.1570757,-650.0426064,-649.0426064,-685.709273,-717.0883941,-1153.439418,-535.3759397,-535.3759397,-535.3759397,-579.5359397,-538.4904091,-730.4724599,-418.9771061,-409.9620204,-335.9411415
-196,-386,-196,-309.9542123,-113.8855307,-660.5252073,-715.0426064,-535.3759397,-531.1689801,-533.2724599,-1647.586085,-560.4426064,-576.709273,-576.951302,-576.709273,-562.6286871,-425.4904091,-635.2188641,-438.4904091,-1116.77594
