timestamp,Storage state of charge,Battery (charging),Battery (decharging),Power to Grid,Power from Grid,Solar Production,Household Load
2021-07-22 10:30,96,1036,0,516,4,1816,193
2021-07-22 10:45,100,655,0,239,2,1117,174
2021-07-22 11:00,100,205,1,637,0,1003,120
2021-07-22 11:15,100,0,9,880,0,1043,133
2021-07-22 11:30,100,0,9,981,0,1158,141
2021-07-22 11:45,100,0,9,1440,0,1607,118
2021-07-22 12:00,100,0,10,1605,0,1830,170
2021-07-22 12:15,100,0,9,922,0,1114,157
2021-07-22 12:30,100,0,9,1413,0,1571,114
2021-07-22 12:45,100,0,9,1586,0,1766,126
2021-07-22 13:00,100,0,9,1331,0,1508,133
2021-07-22 13:15,100,0,9,1372,0,1546,125
2021-07-22 13:30,100,0,9,1142,0,1314,134
2021-07-22 13:45,100,0,9,1604,0,1793,134
2021-07-22 14:00,100,0,9,1109,0,1447,294
2021-07-22 14:15,100,0,9,1225,0,1553,279
2021-07-22 14:30,100,0,9,1368,0,1692,274
2021-07-22 14:45,100,0,9,1116,0,1432,271
2021-07-22 15:00,100,0,9,796,0,1061,235
2021-07-22 15:15,100,0,9,1141,0,1405,221
2021-07-22 15:30,100,0,9,741,0,983,213
2021-07-22 15:45,100,0,9,1314,0,1450,91
2021-07-22 16:00,100,0,9,347,0,592,226
2021-07-22 16:15,100,0,9,1099,0,1271,136
2021-07-22 16:30,100,0,10,1067,0,1284,180
2021-07-22 16:45,100,0,27,368,0,1144,757
2021-07-22 17:00,100,0,46,470,2,898,438
2021-07-22 17:15,100,0,142,138,7,706,678
2021-07-22 17:30,100,0,19,288,1,521,225
2021-07-22 17:45,100,0,67,144,2,693,585
2021-07-22 18:00,100,0,9,362,0,626,246
2021-07-22 18:15,100,0,63,110,1,297,225
2021-07-22 18:30,100,0,9,180,0,375,183
2021-07-22 18:45,100,0,9,124,0,399,262
2021-07-22 19:00,100,0,11,50,0,267,209
2021-07-22 19:15,100,0,51,4,1,112,139
2021-07-22 19:30,100,0,90,1,1,73,140
2021-07-22 19:45,100,0,128,1,1,47,151
2021-07-22 20:00,100,0,138,1,1,39,155
2021-07-22 20:15,100,0,131,1,0,27,137
2021-07-22 20:30,93,0,173,1,1,9,159
2021-07-22 20:45,91,0,217,1,1,2,196
2021-07-22 21:00,89,0,194,1,0,0,174
2021-07-22 21:15,87,0,164,1,1,0,143
2021-07-22 21:30,86,0,108,0,0,0,90
2021-07-22 21:45,85,0,116,1,1,0,96
2021-07-22 22:00,84,0,123,0,0,0,103
2021-07-22 22:15,83,0,106,0,0,0,86
2021-07-22 22:30,82,0,127,1,1,0,104
2021-07-22 22:45,81,0,118,0,1,0,96
2021-07-22 23:00,80,0,124,0,0,0,102
2021-07-22 23:15,78,0,127,0,0,0,104
2021-07-22 23:30,77,0,112,0,0,0,91
2021-07-22 23:45,76,0,155,1,1,0,132
2021-07-23 00:00,74,0,149,0,0,0,126
2021-07-23 00:15,73,0,144,0,0,0,121
2021-07-23 00:30,71,0,174,0,0,0,149
2021-07-23 00:45,70,0,178,1,1,0,153
2021-07-23 01:00,68,0,146,0,0,0,122
2021-07-23 01:15,67,0,125,0,0,0,102
2021-07-23 01:30,65,0,267,0,1,0,241
2021-07-23 01:45,62,0,292,1,1,0,265
2021-07-23 02:00,59,0,301,0,0,0,273
2021-07-23 02:15,56,0,250,1,0,0,225
2021-07-23 02:30,55,0,117,0,0,0,94
2021-07-23 02:45,53,0,223,0,1,0,196
2021-07-23 03:00,51,0,206,0,0,0,182
2021-07-23 03:15,49,0,148,1,1,0,125
2021-07-23 03:30,47,0,227,0,1,0,201
2021-07-23 03:45,45,0,188,1,1,0,163
2021-07-23 04:00,44,0,141,0,0,0,117
2021-07-23 04:15,42,0,167,0,1,0,143
2021-07-23 04:30,40,0,220,1,0,0,194
2021-07-23 04:45,39,0,132,1,1,2,110
2021-07-23 05:00,37,0,134,0,0,6,115
2021-07-23 05:15,35,0,250,0,1,6,227
2021-07-23 05:30,33,0,109,2,5,2,96
2021-07-23 05:45,32,0,122,1,1,11,115
2021-07-23 06:00,31,0,129,0,0,19,128
2021-07-23 06:15,30,0,133,0,0,19,133
2021-07-23 06:30,29,0,76,0,0,32,95
2021-07-23 06:45,28,0,57,1,1,61,111
2021-07-23 07:00,28,0,42,0,0,76,110
2021-07-23 07:15,28,0,14,1,1,97,106
2021-07-23 07:30,27,0,20,3,1,104,119
2021-07-23 07:45,27,0,40,1,1,130,163
2021-07-23 08:00,27,1,12,5,0,174,174
2021-07-23 08:15,27,8,10,1,3,178,175
2021-07-23 08:30,26,1,45,1,1,162,195
2021-07-23 08:45,26,6,33,3,1,216,234
2021-07-23 09:00,28,144,1,1,1,374,220
2021-07-23 09:15,31,372,0,0,0,553,165
2021-07-23 09:30,34,223,0,0,1,381,148
2021-07-23 09:45,37,328,0,1,0,506,164
2021-07-23 10:00,42,537,0,1,0,736,179
2021-07-23 10:15,47,477,0,0,0,665,169
2021-07-23 10:30,52,546,0,1,1,731,166
2021-07-23 10:45,58,584,0,2,1,807,199
2021-07-23 11:00,64,616,0,1,1,843,200
2021-07-23 11:15,71,758,0,1,0,955,171
2021-07-23 11:30,80,958,0,13,2,1165,158
2021-07-23 11:45,86,669,0,1,1,848,155
2021-07-23 12:00,89,391,0,1,1,612,205
2021-07-23 12:15,94,553,0,1,0,830,254
2021-07-23 12:30,98,383,0,24,1,662,237
2021-07-23 12:45,99,150,0,236,0,609,208
2021-07-23 13:00,100,66,0,362,0,653,205
2021-07-23 13:15,100,37,0,382,0,605,169
2021-07-23 13:30,100,48,0,448,0,662,147
2021-07-23 13:45,100,45,0,344,0,514,112
2021-07-23 14:00,100,20,148,100,6,439,453
2021-07-23 14:15,100,119,131,2,1,502,494
2021-07-23 14:30,100,124,0,28,1,427,265
2021-07-23 14:45,100,37,0,164,0,462,249
2021-07-23 15:00,100,52,0,181,0,503,256
2021-07-23 15:15,100,33,0,502,0,681,128
2021-07-23 15:30,100,37,4,352,0,578,177
2021-07-23 15:45,100,0,9,183,0,388,210
2021-07-23 16:00,100,0,9,255,0,384,134
2021-07-23 16:15,100,0,9,225,0,431,208
2021-07-23 16:30,100,0,9,290,0,491,201
2021-07-23 16:45,100,0,9,694,0,805,102
2021-07-23 17:00,100,0,9,696,0,901,194
2021-07-23 17:15,100,0,9,506,0,817,301
2021-07-23 17:30,100,0,9,528,0,705,171
2021-07-23 17:45,100,0,9,449,0,633,180
2021-07-23 18:00,100,0,9,262,0,575,312
2021-07-23 18:15,100,0,9,273,0,514,239
2021-07-23 18:30,100,0,9,256,0,444,187
2021-07-23 18:45,100,0,13,108,1,374,271
2021-07-23 19:00,100,0,59,2,2,230,280
2021-07-23 19:15,96,0,481,30,31,104,562
2021-07-23 19:30,95,0,105,3,2,85,182
2021-07-23 19:45,94,0,117,1,1,65,172
2021-07-23 20:00,92,0,172,1,1,38,197
2021-07-23 20:15,90,0,199,1,1,15,198
2021-07-23 20:30,89,0,202,1,1,1,188
2021-07-23 20:45,87,0,204,1,1,0,183
2021-07-23 21:00,85,0,215,1,1,0,192
2021-07-23 21:15,82,0,263,0,1,0,238
2021-07-23 21:30,80,0,261,0,0,0,237
2021-07-23 21:45,78,0,186,0,0,0,163
2021-07-23 22:00,77,0,160,1,1,0,136
2021-07-23 22:15,75,0,149,0,0,0,126
2021-07-23 22:30,74,0,144,0,0,0,120
2021-07-23 22:45,72,0,150,0,0,0,127
2021-07-23 23:00,71,0,160,0,1,0,135
2021-07-23 23:15,69,0,178,0,0,0,154
2021-07-23 23:30,68,0,163,0,0,0,140
2021-07-23 23:45,66,0,217,1,0,0,192
2021-07-24 00:00,64,0,148,1,1,0,125
2021-07-24 00:15,63,0,164,0,0,0,140
2021-07-24 00:30,61,0,149,0,0,0,125
2021-07-24 00:45,60,0,136,0,0,0,113
2021-07-24 01:00,58,0,146,1,1,0,122
2021-07-24 01:15,57,0,137,0,0,0,114
2021-07-24 01:30,56,0,122,0,0,0,99
2021-07-24 01:45,55,0,124,0,0,0,101
2021-07-24 02:00,53,0,139,0,0,0,115
2021-07-24 02:15,52,0,146,0,0,0,122
2021-07-24 02:30,49,0,308,0,1,0,280
2021-07-24 02:45,46,0,271,0,0,0,244
2021-07-24 03:00,43,0,292,1,1,0,264
2021-07-24 03:15,40,0,302,0,0,0,274
2021-07-24 03:30,37,0,288,0,0,0,261
2021-07-24 03:45,34,0,267,0,0,0,239
2021-07-24 04:00,32,0,222,1,1,0,196
2021-07-24 04:15,30,0,180,0,1,0,157
2021-07-24 04:30,27,0,275,0,0,0,249
2021-07-24 04:45,26,0,120,1,0,3,105
2021-07-24 05:00,24,0,202,1,1,13,193
2021-07-24 05:15,21,0,226,1,1,33,240
2021-07-24 05:30,21,0,56,1,1,60,109
2021-07-24 05:45,19,0,173,0,0,83,245
2021-07-24 06:00,19,25,26,4,1,134,125
2021-07-24 06:15,21,186,0,0,1,366,169
2021-07-24 06:30,24,321,0,1,0,447,116
2021-07-24 06:45,28,412,0,0,0,520,92
2021-07-24 07:00,33,462,0,1,1,584,108
2021-07-24 07:15,38,500,0,0,0,642,126
2021-07-24 07:30,43,557,0,1,0,689,114
2021-07-24 07:45,49,612,0,1,1,739,104
2021-07-24 08:00,55,603,0,1,1,784,159
2021-07-24 08:15,62,674,0,1,1,826,129
2021-07-24 08:30,69,747,0,1,0,902,129
2021-07-24 08:45,77,902,0,0,0,1040,104
2021-07-24 09:00,86,996,0,1,1,1150,110
2021-07-24 09:15,96,1028,0,1,1,1201,131
2021-07-24 09:30,100,666,0,447,0,1279,125
2021-07-24 09:45,100,202,1,897,0,1269,135
2021-07-24 10:00,100,0,9,785,0,975,177
2021-07-24 10:15,100,0,9,1394,0,1633,207
2021-07-24 10:30,100,0,9,1116,0,1368,227
2021-07-24 10:45,100,0,9,1097,0,1318,196
2021-07-24 11:00,100,0,9,1156,0,1408,224
2021-07-24 11:15,100,0,9,1413,0,1642,196
2021-07-24 11:30,100,0,9,1417,0,1644,194
2021-07-24 11:45,100,0,9,1374,0,1715,303
2021-07-24 12:00,100,0,9,1536,0,1722,149
2021-07-24 12:15,100,0,9,1402,0,1729,291
2021-07-24 12:30,100,0,9,1258,0,1717,421
2021-07-24 12:45,100,0,9,1572,0,1713,106
2021-07-24 13:00,100,0,9,1588,0,1712,86
2021-07-24 13:15,100,0,9,1240,0,1676,402
2021-07-24 13:30,100,0,9,1323,0,1656,300
2021-07-24 13:45,100,0,9,1287,0,1617,295
2021-07-24 14:00,100,0,9,1258,0,1585,295
2021-07-24 14:15,100,0,9,1176,0,1546,338
2021-07-24 14:30,100,0,9,1154,0,1499,316
2021-07-24 14:45,100,0,9,1214,0,1445,203
2021-07-24 15:00,100,0,9,1321,0,1431,81
2021-07-24 15:15,100,0,9,1107,0,1366,234
2021-07-24 15:30,100,0,9,1107,0,1253,123
2021-07-24 15:45,100,0,9,1043,0,1174,111
2021-07-24 16:00,100,0,9,545,0,791,237
2021-07-24 16:15,100,0,9,946,0,1058,95
2021-07-24 16:30,100,0,9,583,0,765,173
2021-07-24 16:45,100,0,9,678,0,837,148
2021-07-24 17:00,100,0,9,728,0,813,78
2021-07-24 17:15,100,0,9,424,0,653,225
2021-07-24 17:30,100,0,9,481,0,593,108
2021-07-24 17:45,100,0,271,82,3,229,404
2021-07-24 18:00,92,0,750,23,22,256,963
2021-07-24 18:15,92,55,57,5,4,240,232
2021-07-24 18:30,94,160,0,1,1,336,165
2021-07-24 18:45,94,43,0,1,1,192,143
2021-07-24 19:00,94,6,12,2,2,143,144
2021-07-24 19:15,93,0,97,1,1,96,184
2021-07-24 19:30,92,0,92,1,1,81,165
2021-07-24 19:45,92,0,73,1,1,72,138
2021-07-24 20:00,91,0,106,1,1,48,146
2021-07-24 20:15,89,0,175,2,9,7,173
2021-07-24 20:30,87,0,187,1,1,0,167
2021-07-24 20:45,86,0,173,1,1,0,152
2021-07-24 21:00,84,0,163,1,0,0,142
2021-07-24 21:15,82,0,212,1,1,0,188
2021-07-24 21:30,81,0,157,0,0,0,134
2021-07-24 21:45,80,0,105,0,0,0,84
2021-07-24 22:00,79,0,101,0,0,0,79
2021-07-24 22:15,78,0,113,1,1,0,92
2021-07-24 22:30,77,0,106,0,0,0,86
2021-07-24 22:45,76,0,109,0,0,0,86
2021-07-24 23:00,75,0,115,0,1,0,93
2021-07-24 23:15,74,0,133,1,1,0,109
2021-07-24 23:30,72,0,125,0,0,0,102
2021-07-24 23:45,71,0,120,0,0,0,97
2021-07-25 00:00,70,0,100,0,0,0,79
2021-07-25 00:15,69,0,97,0,0,0,75
2021-07-25 00:30,68,0,124,1,1,0,100
2021-07-25 00:45,67,0,111,0,0,0,88
2021-07-25 01:00,66,0,82,0,0,0,61
2021-07-25 01:15,65,0,109,1,1,0,88
2021-07-25 01:30,64,0,104,0,0,0,83
2021-07-25 01:45,63,0,93,0,0,0,71
2021-07-25 02:00,63,0,78,0,0,0,58
2021-07-25 02:15,62,0,93,0,0,0,72
2021-07-25 02:30,59,0,250,0,0,0,224
2021-07-25 02:45,57,0,242,0,0,0,217
2021-07-25 03:00,55,0,239,0,0,0,213
2021-07-25 03:15,52,0,249,0,1,0,222
2021-07-25 03:30,50,0,172,1,0,0,148
2021-07-25 03:45,49,0,133,0,1,0,109
2021-07-25 04:00,47,0,203,1,0,0,180
2021-07-25 04:15,46,0,95,0,1,0,72
2021-07-25 04:30,45,0,102,0,0,0,80
2021-07-25 04:45,43,0,222,0,1,0,196
2021-07-25 05:00,42,0,93,1,0,0,76
2021-07-25 05:15,41,0,69,1,1,7,61
2021-07-25 05:30,40,0,85,0,1,52,125
2021-07-25 05:45,39,0,148,1,1,60,195
2021-07-25 06:00,39,0,35,2,0,53,82
2021-07-25 06:15,38,5,19,0,2,99,108
2021-07-25 06:30,39,71,0,2,1,143,62
2021-07-25 06:45,42,283,0,2,2,378,84
2021-07-25 07:00,46,404,0,2,2,498,81
2021-07-25 07:15,50,431,0,4,4,521,73
2021-07-25 07:30,55,490,0,7,7,564,51
2021-07-25 07:45,58,292,0,6,7,391,81
2021-07-25 08:00,60,208,0,3,3,327,109
2021-07-25 08:15,66,638,0,7,6,751,85
2021-07-25 08:30,71,611,0,14,14,721,81
2021-07-25 08:45,79,834,0,7,6,992,124
2021-07-25 09:00,87,872,0,7,8,1065,158
2021-07-25 09:15,93,679,0,17,16,962,249
2021-07-25 09:30,98,494,0,485,2,1212,201
2021-07-25 09:45,99,165,0,832,0,1230,200
2021-07-25 10:00,100,71,0,839,0,1156,212
2021-07-25 10:15,100,40,0,585,0,863,214
2021-07-25 10:30,100,45,0,679,0,899,152
2021-07-25 10:45,100,48,0,1090,0,1332,156
2021-07-25 11:00,100,34,0,1310,0,1550,164
2021-07-25 11:15,100,51,0,1295,0,1555,163
2021-07-25 11:30,100,37,0,1293,0,1529,155
2021-07-25 11:45,100,13,8,1483,0,1649,118
2021-07-25 12:00,100,0,9,1546,0,1668,90
2021-07-25 12:15,100,0,9,1458,0,1613,122
2021-07-25 12:30,100,0,9,1228,0,1335,83
2021-07-25 12:45,100,0,10,1717,0,1839,80
2021-07-25 13:00,100,0,9,1049,0,1152,83
2021-07-25 13:15,100,0,9,1299,0,1430,103
2021-07-25 13:30,100,0,9,812,0,916,89
2021-07-25 13:45,100,0,9,395,0,461,67
2021-07-25 14:00,100,0,9,942,0,1187,224
2021-07-25 14:15,100,0,9,521,0,799,270
2021-07-25 14:30,100,0,9,434,0,675,232
2021-07-25 14:45,100,0,9,557,0,773,207
2021-07-25 15:00,100,0,9,860,0,1087,209
2021-07-25 15:15,100,0,9,203,0,369,168
2021-07-25 15:30,100,0,9,1032,0,1186,135
2021-07-25 15:45,100,0,9,333,0,553,215
2021-07-25 16:00,100,0,9,576,0,655,74
2021-07-25 16:15,100,0,70,93,1,227,197
2021-07-25 16:30,100,0,59,4,2,215,263
2021-07-25 16:45,100,0,9,12,1,144,141
2021-07-25 17:00,100,0,130,16,1,153,258
2021-07-25 17:15,100,0,123,1,1,89,200
2021-07-25 17:30,100,0,13,149,0,252,112
2021-07-25 17:45,100,0,205,118,1,627,693
2021-07-25 18:00,100,0,15,340,0,838,493
2021-07-25 18:15,100,0,35,281,3,669,412
2021-07-25 18:30,100,0,9,344,0,639,290
2021-07-25 18:45,100,0,9,323,0,495,171
2021-07-25 19:00,100,0,47,76,0,211,178
2021-07-25 19:15,93,0,148,1,1,125,263
2021-07-25 19:30,92,0,62,0,1,100,156
2021-07-25 19:45,91,0,132,1,1,71,193
2021-07-25 20:00,89,0,206,1,1,39,232
2021-07-25 20:15,87,0,157,1,1,9,151
2021-07-25 20:30,85,0,222,2,5,0,204
2021-07-25 20:45,83,0,259,1,1,0,233
2021-07-25 21:00,82,0,129,1,0,0,109
2021-07-25 21:15,81,0,106,0,1,0,84
2021-07-25 21:30,80,0,126,0,0,0,104
2021-07-25 21:45,78,0,128,1,0,0,106
2021-07-25 22:00,77,0,148,0,1,0,125
2021-07-25 22:15,74,0,272,1,1,0,247
2021-07-25 22:30,73,0,204,1,1,0,179
2021-07-25 22:45,71,0,143,0,0,0,120
2021-07-25 23:00,69,0,252,2,2,0,226
2021-07-25 23:15,67,0,165,3,3,0,142
2021-07-25 23:30,66,0,125,0,0,0,102
2021-07-25 23:45,64,0,231,0,1,0,206
2021-07-26 00:00,62,0,152,1,0,0,128
2021-07-26 00:15,61,0,106,0,0,0,84
2021-07-26 00:30,59,0,212,0,1,0,187
2021-07-26 00:45,57,0,188,1,1,0,164
2021-07-26 01:00,56,0,100,0,0,0,78
2021-07-26 01:15,55,0,164,1,1,0,141
2021-07-26 01:30,53,0,162,0,1,0,139
2021-07-26 01:45,52,0,101,0,0,0,78
2021-07-26 02:00,51,0,161,0,1,0,137
2021-07-26 02:15,49,0,152,1,0,0,130
2021-07-26 02:30,48,0,110,0,0,0,87
2021-07-26 02:45,46,0,163,0,1,0,139
2021-07-26 03:00,44,0,190,1,0,0,165
2021-07-26 03:15,44,0,90,1,1,0,68
2021-07-26 03:30,42,0,161,0,1,0,137
2021-07-26 03:45,40,0,177,1,0,0,153
2021-07-26 04:00,39,0,87,0,0,0,66
2021-07-26 04:15,38,0,161,1,1,0,137
2021-07-26 04:30,36,0,189,1,0,0,165
2021-07-26 04:45,35,0,90,0,0,4,76
2021-07-26 05:00,33,0,167,0,1,29,175
2021-07-26 05:15,32,0,115,1,1,73,177
2021-07-26 05:30,32,0,27,0,1,105,121
2021-07-26 05:45,31,0,25,0,0,105,119
2021-07-26 06:00,32,54,4,1,0,154,95
2021-07-26 06:15,33,98,0,1,1,199,91
2021-07-26 06:30,34,94,0,1,1,223,119
2021-07-26 06:45,35,94,0,0,0,222,117
2021-07-26 07:00,37,200,0,1,1,311,99
2021-07-26 07:15,39,261,0,2,1,373,97
2021-07-26 07:30,45,595,0,4,4,732,112
2021-07-26 07:45,49,452,0,3,4,594,125
2021-07-26 08:00,55,524,0,4,4,706,159
2021-07-26 08:15,59,423,0,4,3,566,124
2021-07-26 08:30,66,766,0,3,2,926,126
2021-07-26 08:45,73,779,0,1,1,983,172
2021-07-26 09:00,79,637,10,5,6,963,297
2021-07-26 09:15,81,235,45,9,9,537,326
2021-07-26 09:30,85,493,0,1,1,709,194
2021-07-26 09:45,88,303,0,1,1,520,199
2021-07-26 10:00,89,157,0,1,1,359,190
2021-07-26 10:15,92,303,0,1,1,471,152
2021-07-26 10:30,93,133,0,1,1,318,172
2021-07-26 10:45,94,34,0,1,1,168,124
2021-07-26 11:00,94,29,8,0,3,137,109
2021-07-26 11:15,94,0,22,1,3,63,82
2021-07-26 11:30,94,53,3,2,1,141,82
2021-07-26 11:45,95,126,0,0,0,224,90
2021-07-26 12:00,98,278,0,206,0,573,69
2021-07-26 12:15,99,102,0,613,0,811,73
2021-07-26 12:30,99,54,0,1160,0,1337,84
2021-07-26 12:45,100,31,0,1460,0,1672,127
2021-07-26 13:00,100,57,0,1589,0,1798,93
2021-07-26 13:15,100,37,0,1535,0,1706,80
2021-07-26 13:30,100,48,0,1437,0,1660,121
2021-07-26 13:45,100,38,0,1282,0,1623,250
2021-07-26 14:00,100,40,2,1188,0,1592,314
2021-07-26 14:15,100,0,9,1215,0,1545,293
2021-07-26 14:30,100,0,9,1163,0,1505,307
2021-07-26 14:45,100,0,9,1120,0,1469,316
2021-07-26 15:00,100,0,9,986,0,1336,320
2021-07-26 15:15,100,0,9,1136,0,1391,223
2021-07-26 15:30,100,0,10,164,0,352,187
2021-07-26 15:45,100,0,9,225,0,438,210
2021-07-26 16:00,100,0,9,591,0,709,108
2021-07-26 16:15,100,0,22,76,0,255,192
2021-07-26 16:30,100,0,9,210,0,336,127
2021-07-26 16:45,100,0,57,25,1,118,143
2021-07-26 17:00,100,0,187,6,6,180,351
2021-07-26 17:15,100,0,37,34,2,201,198
2021-07-26 17:30,100,0,25,72,0,288,231
2021-07-26 17:45,100,0,9,322,0,622,294
2021-07-26 18:00,100,0,29,18,1,191,194
2021-07-26 18:15,100,0,104,44,2,219,268
2021-07-26 18:30,100,0,66,31,2,235,260
2021-07-26 18:45,100,0,61,30,2,186,208
2021-07-26 19:00,93,0,279,1,1,32,292
2021-07-26 19:15,90,0,264,1,1,8,252
2021-07-26 19:30,88,0,213,1,1,6,201
2021-07-26 19:45,86,0,225,1,1,5,212
2021-07-26 20:00,84,0,224,1,1,1,206
2021-07-26 20:15,80,0,415,2,2,1,386
2021-07-26 20:30,78,0,205,1,1,0,181
2021-07-26 20:45,72,0,679,2,2,0,634
2021-07-26 21:00,70,0,205,2,6,0,185
2021-07-26 21:15,68,0,123,0,0,0,100
2021-07-26 21:30,67,0,122,0,0,0,99
2021-07-26 21:45,66,0,137,1,1,0,113
2021-07-26 22:00,65,0,111,0,0,0,89
2021-07-26 22:15,64,0,115,0,0,0,93
2021-07-26 22:30,63,0,115,0,1,0,92
2021-07-26 22:45,61,0,141,1,1,0,117
2021-07-26 23:00,60,0,125,0,0,0,102
2021-07-26 23:15,59,0,127,0,0,0,104
2021-07-26 23:30,57,0,193,0,0,0,168
2021-07-26 23:45,55,0,190,0,0,0,167
2021-07-27 00:00,53,0,208,0,0,0,182
2021-07-27 00:15,51,0,207,0,0,0,182
2021-07-27 00:30,49,0,199,0,0,0,173
2021-07-27 00:45,47,0,235,1,1,0,210
2021-07-27 01:00,45,0,195,0,0,0,170
2021-07-27 01:15,43,0,170,0,0,0,146
2021-07-27 01:30,40,0,317,0,1,0,288
2021-07-27 01:45,36,0,332,0,1,0,303
2021-07-27 02:00,33,0,346,0,0,0,318
2021-07-27 02:15,29,0,342,0,0,0,313
2021-07-27 02:30,27,0,225,0,0,0,199
2021-07-27 02:45,25,0,228,1,1,0,201
2021-07-27 03:00,21,0,321,1,0,0,293
2021-07-27 03:15,19,0,191,0,0,0,166
2021-07-27 03:30,16,0,282,0,1,0,254
2021-07-27 03:45,14,0,213,1,0,0,187
2021-07-27 04:00,12,0,182,0,1,0,157
2021-07-27 04:15,9,0,335,1,1,0,305
2021-07-27 04:30,7,0,186,0,0,1,162
2021-07-27 04:45,4,0,212,1,1,8,190
2021-07-27 05:00,1,0,294,1,1,30,293
2021-07-27 05:15,0,0,106,0,0,81,158
2021-07-27 05:30,0,0,76,0,0,115,164
2021-07-27 05:45,0,0,85,0,0,125,181
2021-07-27 06:00,0,7,59,1,1,168,195
2021-07-27 06:15,2,210,0,1,1,430,191
2021-07-27 06:30,4,169,0,2,2,376,180
2021-07-27 06:45,6,212,0,2,2,416,175
2021-07-27 07:00,10,368,0,2,2,595,196
2021-07-27 07:15,12,199,0,1,1,454,227
2021-07-27 07:30,14,236,0,1,1,465,199
2021-07-27 07:45,19,467,0,3,2,685,184
2021-07-27 08:00,26,772,0,2,2,1020,200
2021-07-27 08:15,32,615,0,1,1,862,208
2021-07-27 08:30,38,624,0,2,2,856,194
2021-07-27 08:45,44,567,0,8,9,844,235
2021-07-27 09:00,50,632,0,9,9,937,258
2021-07-27 09:15,55,550,0,10,10,852,254
2021-07-27 09:30,62,692,0,60,4,1075,274
2021-07-27 09:45,64,294,72,25,19,672,401
2021-07-27 10:00,66,191,0,1,1,491,270
2021-07-27 10:15,66,31,29,1,1,284,254
2021-07-27 10:30,70,481,0,9,2,764,240
2021-07-27 10:45,77,758,0,109,1,1070,153
2021-07-27 11:00,84,797,0,12,3,990,135
2021-07-27 11:15,94,1070,0,308,2,1592,147
2021-07-27 11:30,97,452,136,223,4,922,329
2021-07-27 11:45,100,423,0,29,1,639,152
2021-07-27 12:00,100,292,0,843,0,1698,498
2021-07-27 12:15,100,10,9,1087,0,1355,216
2021-07-27 12:30,100,0,143,477,3,982,602
2021-07-27 12:45,98,20,621,14,13,546,1085
2021-07-27 13:00,100,593,4,248,10,1809,913
2021-07-27 13:15,100,228,1,1008,0,1866,561
2021-07-27 13:30,100,0,14,481,2,1072,562
2021-07-27 13:45,100,0,10,472,1,721,226
2021-07-27 14:00,100,0,109,254,3,848,662
2021-07-27 14:15,100,0,100,328,9,1207,935
2021-07-27 14:30,100,0,54,627,1,1175,555
2021-07-27 14:45,100,0,72,750,2,1321,592
2021-07-27 15:00,100,0,88,554,4,1123,613
2021-07-27 15:15,100,0,9,1029,0,1338,270
2021-07-27 15:30,100,0,9,665,0,894,200
2021-07-27 15:45,100,0,9,591,0,914,294
2021-07-27 16:00,100,0,9,753,0,871,90
2021-07-27 16:15,100,0,9,1034,0,1233,161
2021-07-27 16:30,100,0,9,703,0,894,161
2021-07-27 16:45,100,0,9,751,0,855,78
2021-07-27 17:00,100,0,9,266,0,476,193
2021-07-27 17:15,100,0,9,304,0,437,119
2021-07-27 17:30,100,0,16,225,0,365,131
2021-07-27 17:45,96,63,439,11,8,425,750
2021-07-27 18:00,96,122,115,15,18,438,401
2021-07-27 18:15,94,24,262,16,11,388,583
2021-07-27 18:30,94,83,85,3,1,355,324
2021-07-27 18:45,95,95,0,1,1,260,140
2021-07-27 19:00,94,19,54,1,1,243,254
2021-07-27 19:15,94,0,59,2,1,153,186
2021-07-27 19:30,93,0,119,1,1,94,188
2021-07-27 19:45,92,0,90,1,1,86,152
2021-07-27 20:00,91,0,150,1,1,19,147
2021-07-27 20:15,89,0,181,1,1,5,162
2021-07-27 20:30,87,0,185,1,1,3,165
2021-07-27 20:45,86,0,165,1,1,1,144
2021-07-27 21:00,84,0,161,0,0,0,141
2021-07-27 21:15,83,0,106,1,1,0,87
2021-07-27 21:30,82,0,157,0,0,0,134
2021-07-27 21:45,81,0,117,0,0,0,94
2021-07-27 22:00,80,0,96,0,0,0,75
2021-07-27 22:15,79,0,100,0,0,0,79
2021-07-27 22:30,78,0,127,0,0,0,106
2021-07-27 22:45,77,0,121,0,0,0,100
2021-07-27 23:00,76,0,105,0,0,0,83
2021-07-27 23:15,74,0,139,1,1,0,115
2021-07-27 23:30,73,0,136,0,0,0,114
2021-07-27 23:45,72,0,116,0,0,0,93
2021-07-28 00:00,71,0,105,0,0,0,83
2021-07-28 00:15,70,0,101,0,0,0,79
2021-07-28 00:30,69,0,122,0,0,0,99
2021-07-28 00:45,68,0,125,0,0,0,101
2021-07-28 01:00,67,0,100,0,0,0,78
2021-07-28 01:15,66,0,71,0,0,0,51
2021-07-28 01:30,63,0,277,1,1,0,251
2021-07-28 01:45,61,0,257,0,0,0,232
2021-07-28 02:00,58,0,238,0,0,0,211
2021-07-28 02:15,56,0,230,0,0,0,205
2021-07-28 02:30,55,0,158,1,1,0,134
2021-07-28 02:45,53,0,142,0,0,0,118
2021-07-28 03:00,51,0,210,1,0,0,186
2021-07-28 03:15,50,0,78,0,0,0,58
2021-07-28 03:30,49,0,181,1,1,0,156
2021-07-28 03:45,47,0,198,1,0,0,173
2021-07-28 04:00,46,0,85,0,1,0,66
